15:26:08.277 -> Humidity: 52.60 %, Temp: 21.80 Celsius
16:30:34.072 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:30:44.093 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:30:54.081 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:31:04.069 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:31:14.060 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:31:24.022 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:31:34.045 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:31:44.001 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:31:54.027 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:32:04.017 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:32:13.972 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:32:24.001 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:32:33.977 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:32:43.974 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:32:53.970 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:33:03.935 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:33:13.924 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:33:23.918 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:33:33.887 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:33:43.880 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:33:53.889 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:34:03.864 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:34:13.843 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:34:23.829 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:34:33.837 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:34:43.836 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:34:53.823 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:35:03.810 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:35:13.783 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:35:23.775 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:35:33.761 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:35:43.765 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:35:53.769 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:36:03.741 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:36:13.718 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:36:23.706 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:36:33.698 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:36:43.700 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:36:53.704 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:37:03.671 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:37:13.647 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:37:23.677 -> Humidity: 34.80 %, Temp: 37.50 Celsius
16:37:33.638 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:37:43.627 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:37:53.612 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:38:03.606 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:38:13.614 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:38:23.615 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:38:33.578 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:38:43.557 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:38:53.567 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:39:03.576 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:39:13.547 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:39:23.525 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:39:33.509 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:39:43.514 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:39:53.478 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:40:03.502 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:40:13.459 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:40:23.455 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:40:33.455 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:40:43.452 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:40:53.414 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:41:03.421 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:41:13.406 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:41:23.394 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:41:33.386 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:41:43.394 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:41:53.347 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:42:03.390 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:42:13.360 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:42:23.315 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:42:33.309 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:42:43.309 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:42:53.321 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:43:03.298 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:43:13.271 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:43:23.257 -> Humidity: 34.80 %, Temp: 37.60 Celsius
16:43:33.240 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:43:43.256 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:43:53.230 -> Humidity: 34.70 %, Temp: 37.50 Celsius
16:44:03.243 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:44:13.225 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:44:23.223 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:44:33.189 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:44:43.167 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:44:53.179 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:45:03.181 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:45:13.144 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:45:23.124 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:45:33.138 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:45:43.140 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:45:53.090 -> Humidity: 34.40 %, Temp: 37.50 Celsius
16:46:03.118 -> Humidity: 34.40 %, Temp: 37.50 Celsius
16:46:13.095 -> Humidity: 34.40 %, Temp: 37.50 Celsius
16:46:23.101 -> Humidity: 34.40 %, Temp: 37.60 Celsius
16:46:33.048 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:46:43.048 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:46:53.063 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:47:03.021 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:47:13.001 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:47:23.007 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:47:32.984 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:47:42.992 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:47:52.998 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:48:02.965 -> Humidity: 34.50 %, Temp: 37.50 Celsius
16:48:12.976 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:48:22.960 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:48:32.925 -> Humidity: 34.70 %, Temp: 37.60 Celsius
16:48:42.926 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:48:52.939 -> Humidity: 34.70 %, Temp: 37.60 Celsius
16:49:02.894 -> Humidity: 34.60 %, Temp: 37.50 Celsius
16:49:12.893 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:49:22.887 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:49:32.869 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:49:42.854 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:49:52.870 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:50:02.872 -> Humidity: 34.60 %, Temp: 37.60 Celsius
16:50:12.834 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:50:22.828 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:50:32.800 -> Humidity: 34.40 %, Temp: 37.60 Celsius
16:50:42.816 -> Humidity: 34.50 %, Temp: 37.60 Celsius
16:50:52.776 -> Humidity: 34.40 %, Temp: 37.50 Celsius
16:51:02.759 -> Humidity: 34.40 %, Temp: 37.60 Celsius
16:51:12.783 -> Humidity: 34.30 %, Temp: 37.50 Celsius
16:51:22.741 -> Humidity: 34.40 %, Temp: 37.60 Celsius
16:51:32.767 -> Humidity: 34.40 %, Temp: 37.60 Celsius
16:51:42.751 -> Humidity: 34.40 %, Temp: 37.60 Celsius
16:51:52.728 -> Humidity: 34.30 %, Temp: 37.60 Celsius
16:52:02.726 -> Humidity: 34.30 %, Temp: 37.60 Celsius
16:52:12.681 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:52:22.721 -> Humidity: 34.20 %, Temp: 37.60 Celsius
16:52:32.662 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:52:42.687 -> Humidity: 34.20 %, Temp: 37.60 Celsius
16:52:52.676 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:53:02.639 -> Humidity: 34.10 %, Temp: 37.60 Celsius
16:53:12.643 -> Humidity: 34.10 %, Temp: 37.60 Celsius
16:53:22.615 -> Humidity: 34.00 %, Temp: 37.50 Celsius
16:53:32.597 -> Humidity: 34.00 %, Temp: 37.60 Celsius
16:53:42.615 -> Humidity: 34.00 %, Temp: 37.50 Celsius
16:53:52.608 -> Humidity: 33.90 %, Temp: 37.50 Celsius
16:54:02.588 -> Humidity: 33.90 %, Temp: 37.50 Celsius
16:54:12.572 -> Humidity: 33.90 %, Temp: 37.50 Celsius
16:54:22.560 -> Humidity: 33.90 %, Temp: 37.50 Celsius
16:54:32.559 -> Humidity: 33.80 %, Temp: 37.50 Celsius
16:54:42.546 -> Humidity: 33.80 %, Temp: 37.50 Celsius
16:54:52.554 -> Humidity: 33.80 %, Temp: 37.50 Celsius
16:55:02.533 -> Humidity: 33.70 %, Temp: 37.50 Celsius
16:55:12.534 -> Humidity: 33.70 %, Temp: 37.50 Celsius
16:55:22.485 -> Humidity: 33.80 %, Temp: 37.50 Celsius
16:55:32.476 -> Humidity: 33.80 %, Temp: 37.50 Celsius
16:55:42.501 -> Humidity: 33.70 %, Temp: 37.40 Celsius
16:55:52.491 -> Humidity: 33.90 %, Temp: 37.50 Celsius
16:56:02.461 -> Humidity: 33.90 %, Temp: 37.50 Celsius
16:56:12.431 -> Humidity: 34.00 %, Temp: 37.50 Celsius
16:56:22.415 -> Humidity: 34.00 %, Temp: 37.50 Celsius
16:56:32.431 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:56:42.427 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:56:52.397 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:57:02.391 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:57:12.389 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:57:22.358 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:57:32.384 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:57:42.370 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:57:52.347 -> Humidity: 34.10 %, Temp: 37.40 Celsius
16:58:02.350 -> Humidity: 34.10 %, Temp: 37.50 Celsius
16:58:12.305 -> Humidity: 34.00 %, Temp: 37.40 Celsius
16:58:22.286 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:58:32.275 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:58:42.280 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:58:52.280 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:59:02.280 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:59:12.248 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:59:22.233 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:59:32.241 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:59:42.208 -> Humidity: 34.20 %, Temp: 37.50 Celsius
16:59:52.234 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:00:02.183 -> Humidity: 34.30 %, Temp: 37.50 Celsius
17:00:12.193 -> Humidity: 34.30 %, Temp: 37.50 Celsius
17:00:22.187 -> Humidity: 34.30 %, Temp: 37.50 Celsius
17:00:32.191 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:00:42.158 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:00:52.168 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:01:02.141 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:01:12.146 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:01:22.092 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:01:32.106 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:01:42.104 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:01:52.075 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:02:02.071 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:02:12.076 -> Humidity: 34.40 %, Temp: 37.50 Celsius
17:02:22.029 -> Humidity: 34.30 %, Temp: 37.50 Celsius
17:02:32.037 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:02:42.049 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:02:52.003 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:03:01.990 -> Humidity: 34.30 %, Temp: 37.50 Celsius
17:03:12.000 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:03:21.993 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:03:31.994 -> Humidity: 34.20 %, Temp: 37.50 Celsius
17:03:41.949 -> Humidity: 34.10 %, Temp: 37.50 Celsius
17:03:51.952 -> Humidity: 34.10 %, Temp: 37.50 Celsius
